,0,1,2
0,0.5396684183666434,0.5674814027630184,0.2111553784860547
1,0.5380270616957008,0.5653560042507966,0.21215139442231035
2,0.4660280547854513,0.5642933049946866,0.21015936254980083
3,0.35469855588198784,0.5642933049946866,0.2091633466135452
4,0.2307761272258314,0.5642933049946866,0.2091633466135452
5,0.24392077350657237,0.5642933049946866,0.2091633466135452
6,0.21787285692611136,0.5632306057385765,0.2091633466135452
7,0.18069405939228428,0.5632306057385765,0.2091633466135452
8,0.10899849657246109,0.5632306057385765,0.20816733067728954
9,0.22008661949490355,0.5632306057385765,0.2091633466135452
10,0.18642501482738172,0.5642933049946866,0.20816733067728954
11,0.1910732265761852,0.5642933049946866,0.20816733067728954
12,0.1775906539220149,0.5642933049946866,0.20816733067728954
13,0.14990827712721205,0.5632306057385765,0.20816733067728954
14,0.09770899711728116,0.5642933049946866,0.20816733067728954
15,0.11207431621632806,0.5642933049946866,0.20816733067728954
16,0.15690128412021903,0.5642933049946866,0.20717131474103567
17,0.11174328629949933,0.5642933049946866,0.20717131474103567
18,0.10283996082812653,0.5632306057385765,0.20816733067728954
19,0.14506006813699124,0.5632306057385765,0.20717131474103567
20,0.059164701176535495,0.5642933049946866,0.20717131474103567
21,0.08369539730486478,0.5642933049946866,0.20717131474103567
22,0.08448848981393361,0.5632306057385765,0.20717131474103567
23,0.11590874608626091,0.5632306057385765,0.20717131474103567
24,0.14483248506917146,0.5632306057385765,0.20717131474103567
25,0.131301637218797,0.5642933049946866,0.20617529880478003
26,0.13515675645853165,0.5642933049946866,0.20617529880478003
27,0.09021254879243046,0.5642933049946866,0.20617529880478003
28,0.07879201666183916,0.5632306057385765,0.20617529880478003
29,0.08190231858870912,0.5632306057385765,0.20617529880478003
30,0.0984469179735452,0.5632306057385765,0.20617529880478003
31,0.10079860967434932,0.5632306057385765,0.20617529880478003
32,0.08944704210976401,0.5632306057385765,0.20717131474103567
33,0.06035089171183847,0.5621679064824656,0.20717131474103567
34,0.15381856801975147,0.5621679064824656,0.20717131474103567
35,0.06801285499510352,0.5621679064824656,0.20717131474103567
36,0.041192535275375516,0.5621679064824656,0.20717131474103567
37,0.06278534089184978,0.5621679064824656,0.20617529880478003
38,0.20552130315443928,0.5621679064824656,0.20816733067728954
39,0.1441290464959104,0.5621679064824656,0.20816733067728954
40,0.11019848002096523,0.5621679064824656,0.20816733067728954
41,0.054157873684500896,0.5621679064824656,0.20816733067728954
42,0.036213293609743305,0.5632306057385765,0.20816733067728954
43,0.23892084247113837,0.5632306057385765,0.20816733067728954
44,0.17328036854664075,0.5621679064824656,0.20816733067728954
45,0.1501289637384312,0.5621679064824656,0.20816733067728954
46,0.10524682418173543,0.5621679064824656,0.20816733067728954
47,0.08516434256079226,0.5611052072263547,0.20717131474103567
48,0.031082329898897948,0.5611052072263547,0.20816733067728954
49,0.08793671811423291,0.5611052072263547,0.20717131474103567
50,0.02909615039792554,0.5611052072263547,0.20717131474103567
51,0.06928180300961366,0.5611052072263547,0.20717131474103567
52,0.04213045337305693,0.5611052072263547,0.20717131474103567
53,0.05155790954607524,0.5611052072263547,0.20717131474103567
54,0.076543771810044,0.5611052072263547,0.20617529880478003
55,0.06285430545785577,0.5611052072263547,0.20617529880478003
56,0.06936456048882085,0.5611052072263547,0.20617529880478003
57,0.0218824567936994,0.5611052072263547,0.20617529880478003
58,0.049461386739493254,0.5611052072263547,0.20617529880478003
59,0.14224631384394698,0.5611052072263547,0.20517928286852438
60,0.19951448945531786,0.5621679064824656,0.20517928286852438
61,0.3874705176480325,0.5611052072263547,0.20517928286852438
62,0.027668583881601636,0.5600425079702447,0.20517928286852438
63,0.047661411566737005,0.5600425079702447,0.2041832669322705
64,0.14440490475993434,0.5600425079702447,0.2041832669322705
65,0.045985572612791556,0.5600425079702447,0.2041832669322705
66,0.021082467828029958,0.5600425079702447,0.2041832669322705
67,0.14548075198962773,0.5589798087141338,0.20517928286852438
68,0.09321940387029144,0.5600425079702447,0.2041832669322705
69,0.03312368105267513,0.5600425079702447,0.20517928286852438
70,0.08772292795961437,0.5600425079702447,0.20517928286852438
71,0.015772196245569026,0.5600425079702447,0.20517928286852438
72,0.08621260396408327,0.5600425079702447,0.20517928286852438
73,0.0,0.5600425079702447,0.20517928286852438
74,0.13676363084647108,0.5600425079702447,0.20517928286852438
75,0.029254768899739325,0.5600425079702447,0.20617529880478003
76,0.134239527730652,0.5600425079702447,0.20617529880478003
77,0.04215114274285872,0.5600425079702447,0.20617529880478003
78,0.020875574130012002,0.5600425079702447,0.20517928286852438
79,0.10423994151804804,0.5589798087141338,0.20617529880478003
80,0.06897146246258673,0.5600425079702447,0.20617529880478003
81,0.045985572612791556,0.5600425079702447,0.20717131474103567
82,0.07040592543551123,0.5600425079702447,0.20617529880478003
83,0.021213500503441333,0.5600425079702447,0.20617529880478003
84,0.09026772044523525,0.5600425079702447,0.20617529880478003
85,0.13161197776582395,0.5600425079702447,0.20617529880478003
86,0.03290299444145599,0.5600425079702447,0.20717131474103567
87,0.017937683618156994,0.5600425079702447,0.20717131474103567
88,0.03257196452462724,0.5589798087141338,0.20717131474103567
89,0.0512751548254507,0.5589798087141338,0.20717131474103567
90,0.1099226217569413,0.5589798087141338,0.20717131474103567
91,0.02530309926759631,0.5589798087141338,0.20617529880478003
92,0.01724803795809713,0.5589798087141338,0.20617529880478003
93,0.14727383070578343,0.5579171094580229,0.20717131474103567
94,0.09295044206286811,0.5589798087141338,0.20717131474103567
95,0.10411580529923727,0.5589798087141338,0.20816733067728954
96,0.16100467579757521,0.5611052072263547,0.20816733067728954
97,0.10388132577481692,0.5600425079702447,0.20816733067728954
98,0.049557937131901625,0.5611052072263547,0.20816733067728954
99,0.1455497165556337,0.5611052072263547,0.20816733067728954
100,0.1373291402877202,0.5600425079702447,0.2091633466135452
